B1_x,B1_y,H1_x,H1_y,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,E1_x,E1_y,F1_x,F1_y,G_x,G_y,H_x,H_y,I_x,I_y,H2_x,H2_y,B4_x,B4_y,J_x,J_y,B3_x,B3_y,B2_x,B2_y,S1_x,S1_y,SRP1_x,SRP1_y,S2_x,S2_y,SRP2_x,SRP2_y,manufacturer,type,class,buzzwords,drag_coeff
-484.28890128422097,-141.389933764944,-850.434811126542,-4.4926650716030005,-889.707030052538,247.890517499786,-864.569633094648,546.0417596606179,451.606995895025,849.218606838684,1167.860565178686,1284.848214059125,2242.164615129144,1387.170472542664,2806.2388461230616,1375.993472808289,3551.326944913408,1232.471673901756,3866.13171849706,916.820891573264,3912.643408714763,855.9045389621081,3994.69985039825,184.7892165343,3937.003688057682,18.159817403764,3435.84684545167,-40.341016688978,2932.954580987619,-0.014553673321,2442.62744957077,-118.783899355014,490.3224608054901,-118.788626167585,821.32497500459,88.299068588992,1585.077253906934,423.259079831721,1874.3928054050848,121.175910684546,2447.682962375723,429.65617434895296,0,0,1,0;1;5;6;7;9;12,0.3132370128179762
-431.372544245131,-144.20210670450402,-631.978910364531,-98.904768181366,-765.765074328653,151.043960368716,-653.255504630081,464.195881132487,518.19685890758,674.9894215665589,1161.087973317183,1040.996210597698,1973.6806115031632,1134.932665624512,2609.510260222432,1105.198320419179,3080.7250588400148,1013.400528737296,3384.156598475463,723.041002875528,3457.806017887188,662.0198189547259,3557.351870194703,303.598844247975,3496.806102395407,-1.428471196209,3141.208962304098,-57.04076429205,2689.961896191476,-0.009151731252,2253.715609525652,-128.71694821930498,436.245739902374,-128.709649690941,685.794258642432,-46.22696542054501,1530.200329820171,206.933519735723,1801.279097127861,-80.041403427812,2284.147486891555,219.76275837951,15,0,0,0;1;3;6;7;8;9;12;13;14,0.3441019565228576
-462.916105615236,-94.250633241527,-735.286907835409,-28.136967132222,-854.774570577394,208.246998194269,-820.204478981413,522.712801580833,447.551301806497,793.149400605168,1133.666293390837,1223.634905860093,1960.536134482516,1340.068907163807,2750.54767721518,1312.965325759974,3327.309147666472,1176.0680258907091,3669.936542339696,876.523356169434,3725.3412397834,787.782827721148,3787.046240879588,257.464070092794,3709.460752456341,6.033638372385,3280.291039889728,-44.434609409753,2809.967290907818,-0.049095466509,2352.10552642748,-116.39817080171,457.851814489094,-116.388223946619,766.577385889182,45.392812941889005,1542.279312531103,369.684945031655,1788.105362294804,55.392161882596,2366.691585493549,376.13972855242,2,0,0,4;5;6;7;8;9;10,0.3388341010093886
-462.86665581103,-94.271684258865,-735.468130032809,-28.168944137542,-854.652867489885,208.247310538454,-820.3857011788141,522.6808245755141,447.37007960909705,793.117423599848,1133.485071193437,1223.602928854773,1960.354912285115,1340.036930158488,2750.36645501778,1312.933348754655,3327.127925469071,1176.03604888539,3669.755320142295,876.491379164115,3725.160017586,787.7508507158279,3786.687475703954,257.451384866369,3709.27953025894,6.001661367065,3280.245071260735,-44.450681260529,2809.967290907818,-0.049095466509,2352.151187949939,-116.398171041482,457.80615209612,-116.388223706843,766.396163691782,45.360835936569,1542.098090333702,369.65296802633503,1787.924140097404,55.360184877276005,2366.510363296148,376.1077515471,0,0,4,0;1;2;3;5;6;8;9;10;12;13,0.3369424465491509
-452.076365939157,-119.238109692554,-842.876554535342,-60.611232471219004,-855.006304672436,217.982302786611,-828.024073096714,469.530705194325,285.304598952501,756.276663406287,988.321741101299,1119.325990512504,1872.439916271462,1213.348025032074,2498.249017663362,1186.206227351402,3117.764133441888,1029.661550861034,3416.176852778259,806.641187245451,3461.387327850422,747.899465232735,3504.213515103427,343.141906286126,3433.254201266354,-5.818984536208,3135.784207383062,-39.520403863886,2669.920990419368,0.004658110086,2214.829416860504,-107.151429535576,450.086598365378,-126.54177735313802,584.446008734166,-16.952058162369,1388.304275528906,281.19777028401097,1626.54234399974,-82.083615571471,2190.678478485388,320.079097762015,2,2,0,3;4;6;10,0.3157033815593423
-452.530879779654,-130.473250604921,-842.854665196928,-71.31627486635101,-854.5747055049619,205.514915197995,-741.254427312128,527.683395978543,286.467948016283,743.761550311563,989.652276764053,1105.2912621771811,1780.925522199856,1198.433116428794,2507.5059371536818,1169.612387652784,3119.0440512727287,1012.76909557403,3417.095220320534,789.309208315055,3461.360823962408,735.529157243325,3504.262940749643,320.257598840291,3438.870769490002,-18.277117160436,3137.3813455961267,-55.488278264405,2669.698672540681,0.012925337629,2214.958522421492,-122.53854200218,449.919184315309,-139.212764725832,584.381293924636,-29.849825452933,1388.616416776784,267.034711492638,1671.625919542129,-37.655506533201006,2198.8634129941247,344.70450591796697,3,0,0,0;3;5;6;8;10;11;13,0.3070493545670832
-430.427858424454,-114.014820115088,-829.2714818592119,-82.189785720067,-858.154862599107,145.494508394656,-793.2972071508831,441.169266937435,333.58826916599,693.614993298973,1047.319465930333,1060.624453096826,1812.389742011814,1142.934284285632,2549.749022924596,1106.623530571668,3046.392294959094,972.76803086822,3353.675417078893,726.986706320783,3420.37153158126,661.622911043861,3461.291588389178,206.487495361679,3449.262106995898,7.383884726038,3110.858017663712,-63.88705730245201,2670.189940762156,-0.018704312711,2241.176619942916,-119.245761113528,425.206433129404,-132.162815266273,574.540292389741,-37.413053972855,1415.086946199984,217.537475872234,1700.426347330452,-68.147097187171,2209.020722495533,244.25234283699305,0,0,0,0;3;4;6;7;9;12;13,0.3181498074890148
-432.737165018376,-119.66044762566,-817.786271833162,-93.001963895969,-856.4912525008001,202.2199898859949,-837.157589776676,371.508000342364,148.106316587278,752.350227167094,952.494327252676,1148.629146462272,1937.426900043242,1255.796434093136,2529.208477733463,1239.514154767134,3060.919826424306,1093.137687863961,3397.540967950972,806.032185264369,3425.2015471694567,771.9391488402399,3493.1692428378096,197.426602676379,3447.866766467216,7.624705551323,3116.502983407456,-47.630953294324,2670.058410830045,-0.014566091084,2237.066130027659,-118.748560716289,428.562159325712,-133.845255082867,593.8262799647231,-14.388010177666,1378.69210366897,303.08079227973,1617.8907144632572,-53.866465830509,2190.58380557569,331.666115702956,0,0,0,0;8;12;13;14,0.3504076449053873
-435.88967881712296,-120.285168545081,-778.112451187957,-100.376806347776,-861.259785362598,245.416679947722,-684.410458175665,482.562652748241,100.123903294805,744.446442673706,951.122929093634,1147.368134528657,1948.142529679462,1255.79876091903,2527.861348036818,1239.530361446755,3060.7832117985213,1093.086120116298,3397.936778602644,805.384085714663,3424.839003368754,775.503561716804,3492.9723457574,197.425733235637,3450.709834415812,7.647299817628999,3119.630847976094,-47.211630260794,2669.920990419368,0.004658110086,2233.6160508493062,-118.765428940366,431.839382713885,-134.101011959282,593.779239222058,-14.378207798435,1378.615079419896,303.08045216285103,1617.793625208527,-53.856884451078,2190.456732814549,331.665554586278,0,2,0,2;3;4;8;12,0.3460736632772165
-435.969317863962,-119.923016442165,-777.665033316543,-99.531307665984,-861.204193522169,251.308536255774,-678.122338583114,487.1610799748621,103.083381840767,744.569162035418,951.973722256354,1147.099220385871,1782.14411354166,1254.4168500727678,2568.099335301932,1254.4168500727678,3061.542743404873,1090.76140053316,3397.88818489685,803.424244214364,3425.5744205646843,771.7134953458769,3492.982108211446,195.89318164887,3451.920193385788,6.251936973181,3119.525967506694,-49.423743186619,2669.856019923019,-2.013678522547,2233.4783175630723,-120.442040304725,431.7181985486311,-134.425343716434,593.758272347044,-14.823866710687,1378.812158371727,302.035607905372,1617.722721674717,-55.071119723019,2190.665062768855,330.00137539081,1,1,0,0;1;4;5;7;8;9;10;11;13;14,0.3252110609451503
-436.422584691521,-121.701532081119,-777.0879171530501,-101.856173600567,-861.196635464628,241.746428071138,-666.0767635914319,492.390476919761,146.594088852993,749.413601697107,953.088386986336,1144.875723857856,1894.542919961808,1251.418021850518,2543.440428983462,1233.58544044858,3061.708289294104,1085.99092490673,3399.230289055809,799.4613046523181,3426.309490211395,767.861024696316,3493.4894777749446,191.338331976033,3451.0526298110767,1.58271962496,3120.136932189003,-52.834294223508,2670.150878471116,-0.028169587038,2234.186591311485,-123.361359204084,432.010536290707,-136.538755939607,593.8376948270289,-17.003071123809,1379.11511368388,299.54029829226295,1644.080899160155,-25.630364265568,2198.974297082127,357.173491511822,2,0,0,1;2;3;6;9;10;12;13;14,0.3384166348274646
-433.38963948455,-118.994566634508,-835.036248607375,-85.57111603016999,-856.5753859462269,180.99155044144,-837.23976664543,371.54062679462,149.31672805093697,752.485730264092,951.3301492985112,1147.5329601513251,1948.443760480803,1255.9848973627238,2550.629397102131,1238.383831470004,3060.5775151966573,1091.636191692746,3398.464185249832,805.495392652809,3425.591942551079,774.410897794249,3492.721328678898,197.54133592439496,3447.430113765995,6.957613285733,3116.763575266004,-47.725229404417,2669.871583439315,-0.040492409668,2236.407862248739,-118.764916656315,429.03387938333697,-133.851473067605,593.8774095306369,-14.397763501531,1378.833022828185,303.11141383057696,1618.041574056883,-53.875778775322,2190.804800954224,331.697090847303,0,0,0,1;2;3;4;5;10,0.3479780651261401
-436.587547624614,-118.048474568846,-839.0891586573041,-80.668439391412,-847.5940025244,324.581223440868,-681.730093942152,485.719773496794,146.370243864065,740.5555577235881,1015.650778056052,1174.758038521278,2132.944823502736,1306.788277357145,2574.536504310669,1302.412261578014,3412.660192588949,1148.974697728039,3625.722644405851,818.7206485634571,3645.044200042692,778.783913666466,3706.978859663919,180.173967008508,3667.589698742496,3.675761134705,3228.77962697154,-55.016404006554,2779.870065095076,-0.022455750518,2344.195304116842,-121.396389259595,431.957565493181,-134.002950348529,593.756124283364,-14.676992386749,1379.17370987054,301.3053972584,1673.980842251302,-22.924414355265,2168.978215501058,363.318161015966,1,0,0,0;2;5;7;10;11;12;13,0.340573675658898
-437.323195963496,-119.925136092761,-781.7656784443379,-97.802888619075,-860.821247407463,253.10678799036,-705.530491223128,470.561958430832,146.61183503703,740.63447357001,1016.426730242495,1175.396396209492,2255.431106612789,1307.096927920109,2508.855073373288,1304.355616055067,3413.2617689008853,1149.101895037406,3626.545035392379,818.421283163025,3645.653547825816,779.693848320165,3707.529243720506,185.568611194104,3666.493034066158,0.428066093033,3230.2798370547616,-55.245271002384,2780.187074503456,-0.017369598026,2343.272722075914,-121.423566463836,433.213179781428,-134.014763583199,593.8193825853319,-14.686841225314,1379.326708851778,301.335817225791,1674.173739132383,-22.933932850589,2169.2210581906093,363.348809921858,0,0,0,2;9;10;12,0.3443030734182297
-453.935033865754,-107.097383781405,-835.520168035059,-61.998760855355,-842.802663437687,183.786711814132,-817.2672440197019,476.80259372805,292.300238632964,750.99946271895,1039.106017551507,1184.464300509628,1850.245567720908,1288.020844688044,2507.646971534168,1264.411360702658,3191.5825692026497,1095.094549522382,3501.024510017654,845.272130567414,3545.221907770765,805.365632810305,3595.687335134028,228.473466159256,3537.655871623011,24.117594553028,3133.507553900035,-52.378894503572,2670.059091158905,-0.011089829248,2215.8860916639333,-106.094788450975,450.029685012108,-122.475088044173,593.825360374188,-14.722563515426,1378.608045044317,302.951705456967,1617.909861107156,-53.932872696281,2190.492235507861,331.74958064868,0,0,1,1;3;4;5;6;7;14,0.3399576501282137
-455.082962187621,-107.381192640273,-831.2305910418149,-61.158162591143,-849.0758343168429,151.647996562103,-817.46056745148,477.544862247148,290.78662296186195,751.1664576609361,1039.285864187432,1184.94132515522,1867.446944934326,1285.119079097838,2538.620079215876,1262.359063881339,3192.382772333735,1096.603191948436,3500.938116254723,846.0218566651359,3545.44707421128,805.934152567205,3598.885045233188,131.728986334229,3538.012922717043,24.119264665415,3134.9180331057,-52.166574057013,2670.255846810232,-0.0103123675159999,2214.872187352706,-106.109066862464,451.255787038588,-122.472191417036,593.87235686007,-14.722343688587,1378.715006230333,302.972225988689,1613.037035950139,-53.965614525232,2190.658963222797,331.78038984882204,2,0,1,0;3;4;5;6;7;8;9;10;11,0.3303398085729531
-471.627659525918,-116.878061730029,-832.477897871718,-71.410988663486,-848.480867734546,126.695449363848,-815.896184219988,465.628518048199,287.55985232653603,738.231122424143,1041.622396889673,1169.8880183952149,1852.021762124791,1268.3144817728771,2605.611324130712,1238.981474813617,3194.0758361036087,1076.984367165995,3502.4103888545974,824.599439079009,3546.434349389187,785.716879708886,3598.408945873514,110.929756477632,3538.649385265792,4.807101944027,3150.7789509512268,-68.213874881169,2669.698672540681,0.012925337629,2203.604141873007,-137.27880429436402,467.1729849044521,-133.575943639294,593.744791325257,-28.577151393548,1379.1022469669,287.385125964502,1643.9019650973462,-37.901194310571,2198.859362788552,344.46418928510604,0,0,0,3;4;5;6;7;8;9;12;14,0.3257301501582328
-453.922970673121,-107.028795083847,-836.674650219896,-61.244173651028,-842.769417736055,182.409976715582,-816.5316319297909,474.125921246911,292.28171595457604,750.953385575708,1039.279549576001,1184.653922825862,1852.0006524339728,1284.9487888766791,2528.607422739886,1262.878064283448,3191.394216456069,1095.02863478787,3500.761114786359,845.079826284585,3545.022738915,805.315536656863,3595.4447369436048,217.07116840086096,3537.44675301326,24.106546287118,3133.294819632192,-52.386747656182,2669.871583439315,-0.040492409668,2215.717841420051,-106.085788824505,450.00387628070496,-122.465250639316,593.7863599411601,-14.722775940924,1378.5290994068232,302.93134696877297,1612.8211109159688,-53.956705409635,2190.363241417872,331.728988058024,1,0,0,0;1;2;4;5;7;8;9;10;11;13;14,0.3366130474711768
-455.335512095017,-106.891105872297,-829.5427682178121,-63.547063477036,-842.715234943606,194.370735745416,-819.216687199763,468.527931176468,331.269396057256,750.4183784385881,1040.331987931224,1184.4795373150669,1909.512060359201,1292.468805878693,2682.611818966849,1265.310700965071,3302.383847625165,1093.452299505497,3611.2497718892496,844.122084811626,3655.672466366204,804.269641510739,3706.017214406947,242.593049341501,3676.51389773443,31.536151259211,3244.74860712686,-53.098136421569,2780.0588413378923,0.001380152758,2324.5447401277183,-106.126093614037,449.973393746724,-127.593424632659,593.8133628159769,-14.847568063533,1378.833179399144,302.265080568671,1644.101344837421,-55.136712923642,2300.747159926737,330.91782449310494,0,0,1,0;4;5;6;7;8;11;14,0.3282282104017538
-458.28768493154,-106.907208335043,-817.153497234124,-65.852001307761,-848.854885080064,146.73806054823598,-816.508430354286,477.343783173655,332.46003140614897,750.307066727734,1040.428508474255,1184.253130074626,1924.645216387374,1292.042294638172,2702.766057710028,1263.325878776004,3302.235473949677,1093.096789875608,3611.376877559764,843.449496887102,3655.758270221918,802.731944387607,3708.665180984537,129.754267857311,3648.77868590416,22.726247340168,3247.536390222294,-53.355815106674,2779.946855866828,-0.282462893517,2321.489759906622,-106.460824708142,452.882318323497,-127.884162834332,593.79477624807,-15.147571055931,1378.774470804929,301.954908537528,1644.032547488141,-55.427026769441,2300.638158727238,330.607453206777,0,0,0,2;3;4;5;6;8;10,0.3245382627608083
-473.655716263796,-155.877070595579,-832.3472342576989,-11.714409850908,-874.308845417665,248.436111450195,-852.7820311073971,566.857896346305,489.65248415423,846.468642396228,1189.1270699944848,1285.442388774207,2282.3517253531,1396.98671734786,2884.83077222194,1380.717413171785,3592.9516215631334,1220.906690869793,3917.509095281378,916.997079586489,3971.665653362156,865.2768341295331,4047.325825347358,122.892219534268,3969.615175988893,24.051148714395,3461.130285014188,-110.459697345287,2974.865210503672,-0.034718295654,2498.608980858594,-147.775716028456,481.075579230537,-131.200936562325,849.940489694986,72.074153461647,1604.235221286786,415.968473540054,1889.7308011027144,114.456411526064,2480.165669855916,440.436142751273,2,0,0,0;1;4;5;6;8;10;11;13,0.3159723356423273
-473.545196194103,-156.820046222197,-832.25661374839,-12.688783371187,-874.542228217608,247.591957566644,-855.60538303657,563.85819551364,489.516636447062,845.824243205589,1188.02241322523,1283.658762621388,2302.649656546552,1396.8476389404989,2858.329887276078,1382.06129698566,3592.844741348105,1221.00266692227,3917.5783639664,917.075051081708,3971.5738523613472,866.4157531215631,4047.473125215276,124.149542138744,3982.599755667618,25.047041732053,3461.426307247966,-110.873764479835,2975.067912774433,0.000451913206,2498.711645347013,-148.06131296300802,481.079434292014,-131.909657102574,849.986801846385,71.462298381413,1604.2596438796818,415.524694587648,1889.838403803073,114.062461993218,2480.234734784014,440.185921567416,0,0,0,3;4;6;8;10;11;12,0.3128408829677888
-480.513375623451,-97.899397418202,-776.439278832161,-33.605945552053,-859.367360943453,240.24883868497503,-828.332145768933,516.534737650143,519.986563384659,794.103872482925,1170.047624365394,1205.6511127629,2114.238703568553,1330.844061163706,2789.996741539136,1298.7838774680029,3461.091256779996,1126.650143071643,3745.690889587496,860.512201299547,3800.130160612982,831.778231950077,3872.25876353092,230.61998205741887,3844.433963380779,13.768213655204,3350.160122674116,-65.380684097505,2864.153312537504,0.0010921763739999,2398.903293385075,-154.98218384576802,465.603389857079,-153.918418395876,796.0730348949589,37.025908374827,1584.287057958772,349.5939893229,1839.767411525456,33.172394608866,2408.768193178978,358.758565680929,0,7,0,3;5;7;10;11;14,0.2951586948807225
-478.01213115343,-101.098825725299,-824.7231669276181,-12.331350644009,-857.750387140386,212.034354555608,-808.235615635614,543.4104185087631,515.108286693683,794.681774149812,1169.242404848104,1207.877957684485,2147.14945883583,1333.666172284805,2790.1123070353224,1302.248072954101,3460.3518351932,1131.4730919577,3744.285413553936,865.5946588835029,3799.075270229824,836.403100715142,3868.632634268929,181.6584744104209,3841.298207210092,13.885579428328,3348.985933921954,-58.551810763299,2863.9152338998183,-0.045519880065,2386.8648853935047,-105.589515838544,473.77092748916897,-119.405520638416,796.015519553116,38.126144510377,1583.826026472559,351.67444539465896,1848.028101872529,20.592994165162,2408.275219218538,361.875041926907,1,0,0,1;2;3;4;5;6;7;8;11;13,0.2963128989941321
-440.526216321629,-116.240506232676,-760.014622324141,-93.737008208315,-799.260861362096,176.718628170789,-737.13726485442,405.397305357613,541.755204595505,670.529906538858,1235.881033571238,1038.185421195888,2148.0948545742053,1136.275649856481,2751.611920999251,1120.735275466628,3455.140728808086,991.437438414035,3814.559900752275,730.641136646761,3854.0835627784863,694.743798034701,3909.398117786274,219.40412902832,3859.850653885736,4.757796053479,3300.027769276431,-77.060894275622,2850.990446930652,0.014949517487,2415.797231972821,-134.825950103339,431.288386329512,-146.85206969318702,723.57261247924,-53.878392360218,1572.375359238027,192.249705402287,1850.634448659267,-91.587567126439,2401.458113440101,203.845869534444,0,0,0,4;5;10;13,0.3436178142611042
-441.09905150903,-110.833557616019,-775.905374587785,-83.390566507746,-799.205649455192,181.524327621006,-737.106899335009,410.395447384513,542.4127118109469,674.216917009959,1237.662172927364,1041.8945847009531,2132.340027413336,1137.9594600980788,2835.691386039663,1117.007496971369,3456.291237605348,991.729537249323,3815.645370831917,730.55557844939,3854.705465471183,695.7584164288339,3909.797624006998,222.517462054971,3859.466452453866,3.343501089736,3299.370780504708,-76.804960007584,2851.088877744498,-0.020935668695,2416.26288917163,-133.358141270198,431.723755158718,-143.063097854214,723.530074341594,-50.434527477856,1572.650192302318,194.710889394372,1850.586960904302,-89.461573007735,2401.775726003541,205.3374614512,4,0,0,4;6,0.3365968823470953
-450.116291366245,-128.130913241949,-839.8581236295199,-81.23079365759101,-860.870970974582,163.27246128739202,-809.3855050419189,399.58611409882,613.410779551229,676.7391691487489,1292.242387734583,1052.89372931628,2246.581409185744,1150.365458523092,2853.0961884668523,1137.555723767163,3535.381155419226,1015.031153989162,3940.6827218405338,749.372800901827,4026.45292941261,682.5214214267111,4080.552762506576,210.959328926486,4036.597476754994,-8.607594942609,3433.937434748502,-90.030505262512,2974.682706815869,0.010049783762,2527.328116174136,-137.45295219598998,443.818211517398,-148.48434869378198,778.794396238732,-52.900997274142,1619.88990570199,201.399382861729,1889.973186576847,-90.650736314928,2475.8177813245206,201.16341990064,1,0,0,0;2;3;4;6;8;11,0.3299645234645233
